alfa,beta,po,time,distance
9.6,9.1,0.4,1.5614606857299804,388.0
9.6,9.6,0.4,1.2773706436157226,389.0
0.1,0.1,0.5,0.09604802131652831,284.0
0.1,0.6,0.5,0.18849854469299315,286.2
0.1,1.1,0.5,0.17433342933654786,269.2
0.1,1.6,0.5,0.06841225624084472,286.6
0.1,2.1,0.5,0.030511951446533202,277.8
0.1,2.6,0.5,0.08577327728271485,273.6
0.1,3.1,0.5,0.07180995941162109,270.4
0.1,3.6,0.5,0.07798295021057129,274.0
0.1,4.1,0.5,0.12067737579345703,273.6
0.1,4.6,0.5,0.132444429397583,272.2
0.1,5.1,0.5,0.13192873001098632,260.2
0.1,5.6,0.5,0.10133318901062012,276.6
0.1,6.1,0.5,0.06402859687805176,277.8
0.1,6.6,0.5,0.05704808235168457,284.8
0.1,7.1,0.5,0.04128961563110352,275.2
0.1,7.6,0.5,0.06202712059020996,285.2
0.1,8.1,0.5,0.043085575103759766,273.8
0.1,8.6,0.5,0.13551082611083984,264.8
0.1,9.1,0.5,0.14118218421936035,273.0
0.1,9.6,0.5,0.1164886474609375,281.2
0.6,0.1,0.5,0.14072742462158203,280.0
0.6,0.6,0.5,0.08955421447753906,286.4
0.6,1.1,0.5,0.16406617164611817,276.0
0.6,1.6,0.5,0.16023859977722169,286.0
0.6,2.1,0.5,0.061036872863769534,285.4
0.6,2.6,0.5,0.06612572669982911,273.8
0.6,3.1,0.5,0.1444403648376465,284.0
0.6,3.6,0.5,0.15899243354797363,253.8
0.6,4.1,0.5,0.12592754364013672,262.6
0.6,4.6,0.5,0.1037219524383545,286.4
0.6,5.1,0.5,0.12366933822631836,280.0
0.6,5.6,0.5,0.08535499572753906,287.6
0.6,6.1,0.5,0.15353431701660156,287.0
0.6,6.6,0.5,0.1371918201446533,266.2
0.6,7.1,0.5,0.0458827018737793,279.6
0.6,7.6,0.5,0.03492074012756348,282.8
0.6,8.1,0.5,0.05963354110717774,276.0
0.6,8.6,0.5,0.13979053497314453,283.2
0.6,9.1,0.5,0.09494075775146485,267.8
0.6,9.6,0.5,0.10911664962768555,268.8
1.1,0.1,0.5,0.12063231468200683,291.8
1.1,0.6,0.5,0.04601612091064453,267.4
1.1,1.1,0.5,0.09235916137695313,282.4
1.1,1.6,0.5,0.08996047973632812,272.0
1.1,2.1,0.5,0.10214128494262695,284.2
1.1,2.6,0.5,0.09307613372802734,271.2
1.1,3.1,0.5,0.05365567207336426,276.6
1.1,3.6,0.5,0.07479991912841796,269.0
1.1,4.1,0.5,0.11429195404052735,281.4
1.1,4.6,0.5,0.0629056453704834,274.6
1.1,5.1,0.5,0.0391690731048584,272.0
1.1,5.6,0.5,0.06443967819213867,269.0
1.1,6.1,0.5,0.06901631355285645,286.6
1.1,6.6,0.5,0.05981512069702148,275.2
1.1,7.1,0.5,0.19862146377563478,285.2
1.1,7.6,0.5,0.12680716514587403,270.8
1.1,8.1,0.5,0.1416487216949463,289.6
1.1,8.6,0.5,0.12039923667907715,285.2
1.1,9.1,0.5,0.07580399513244629,263.4
1.1,9.6,0.5,0.07998647689819335,259.0
1.6,0.1,0.5,0.05923871994018555,286.0
1.6,0.6,0.5,0.09674177169799805,274.2
1.6,1.1,0.5,0.05782551765441894,289.2
1.6,1.6,0.5,0.05006532669067383,287.8
1.6,2.1,0.5,0.077392578125,273.0
1.6,2.6,0.5,0.12500100135803222,289.2
1.6,3.1,0.5,0.04756746292114258,280.6
1.6,3.6,0.5,0.03670172691345215,272.4
1.6,4.1,0.5,0.0279294490814209,263.6
1.6,4.6,0.5,0.10870513916015626,275.0
1.6,5.1,0.5,0.06763577461242676,280.8
1.6,5.6,0.5,0.029926204681396486,287.2
1.6,6.1,0.5,0.0754556655883789,279.8
1.6,6.6,0.5,0.05393671989440918,289.8
1.6,7.1,0.5,0.04706716537475586,285.4
1.6,7.6,0.5,0.11230621337890626,268.8
1.6,8.1,0.5,0.05305166244506836,286.6
1.6,8.6,0.5,0.11230053901672363,271.6
1.6,9.1,0.5,0.053660917282104495,269.4
1.6,9.6,0.5,0.08972535133361817,277.2
2.1,0.1,0.5,0.0524601936340332,281.8
2.1,0.6,0.5,0.04269299507141113,283.4
2.1,1.1,0.5,0.028934001922607422,287.2
2.1,1.6,0.5,0.1325291633605957,291.8
2.1,2.1,0.5,0.05346274375915527,289.8
2.1,2.6,0.5,0.08996019363403321,273.2
2.1,3.1,0.5,0.054654264450073244,289.6
2.1,3.6,0.5,0.031111383438110353,284.0
2.1,4.1,0.5,0.11688623428344727,278.0
2.1,4.6,0.5,0.03850407600402832,275.6
2.1,5.1,0.5,0.04966573715209961,288.4
2.1,5.6,0.5,0.11873583793640137,291.2
2.1,6.1,0.5,0.11430063247680664,281.2
2.1,6.6,0.5,0.041098594665527344,274.8
2.1,7.1,0.5,0.09672574996948242,289.0
2.1,7.6,0.5,0.11031460762023926,285.8
2.1,8.1,0.5,0.07180724143981934,276.6
2.1,8.6,0.5,0.07019834518432617,273.0
2.1,9.1,0.5,0.06332635879516602,290.2
2.1,9.6,0.5,0.08885326385498046,270.4
2.6,0.1,0.5,0.052641439437866214,292.2
2.6,0.6,0.5,0.05018258094787598,278.6
2.6,1.1,0.5,0.09420657157897949,289.8
2.6,1.6,0.5,0.0373835563659668,290.4
2.6,2.1,0.5,0.09784102439880371,290.2
2.6,2.6,0.5,0.03311147689819336,287.4
2.6,3.1,0.5,0.02892293930053711,282.0
2.6,3.6,0.5,0.03491277694702148,284.0
2.6,4.1,0.5,0.06123642921447754,286.8
2.6,4.6,0.5,0.050532293319702146,289.0
2.6,5.1,0.5,0.0657494068145752,284.0
2.6,5.6,0.5,0.06324048042297363,277.2
2.6,6.1,0.5,0.08428168296813965,291.8
2.6,6.6,0.5,0.050526762008666994,289.6
2.6,7.1,0.5,0.03151535987854004,290.6
2.6,7.6,0.5,0.08079133033752442,285.4
2.6,8.1,0.5,0.0664219856262207,292.2
2.6,8.6,0.5,0.06342425346374511,283.2
2.6,9.1,0.5,0.05904664993286133,283.4
2.6,9.6,0.5,0.049070215225219725,274.8
3.1,0.1,0.5,0.058252382278442386,279.6
3.1,0.6,0.5,0.05581135749816894,287.4
3.1,1.1,0.5,0.06243448257446289,284.2
3.1,1.6,0.5,0.03570237159729004,284.6
3.1,2.1,0.5,0.05185623168945312,285.2
3.1,2.6,0.5,0.07958741188049316,280.0
3.1,3.1,0.5,0.09765348434448243,292.0
3.1,3.6,0.5,0.03000640869140625,291.6
3.1,4.1,0.5,0.10587558746337891,291.4
3.1,4.6,0.5,0.13417863845825195,287.0
3.1,5.1,0.5,0.1271294593811035,274.8
3.1,5.6,0.5,0.05724625587463379,279.4
3.1,6.1,0.5,0.05384783744812012,289.2
3.1,6.6,0.5,0.018356943130493165,275.8
3.1,7.1,0.5,0.03191442489624023,293.6
3.1,7.6,0.5,0.12148256301879883,292.2
3.1,8.1,0.5,0.06257429122924804,282.2
3.1,8.6,0.5,0.1740293025970459,285.6
3.1,9.1,0.5,0.0756143569946289,277.6
3.1,9.6,0.5,0.042403650283813474,293.6
3.6,0.1,0.5,0.0557499885559082,288.8
3.6,0.6,0.5,0.11987295150756835,280.0
3.6,1.1,0.5,0.055052900314331056,290.6
3.6,1.6,0.5,0.04969382286071777,288.0
3.6,2.1,0.5,0.14471874237060547,291.6
3.6,2.6,0.5,0.13077363967895508,277.4
3.6,3.1,0.5,0.05265970230102539,288.6
3.6,3.6,0.5,0.07564215660095215,293.2
3.6,4.1,0.5,0.05616011619567871,289.8
3.6,4.6,0.5,0.10911445617675782,291.0
3.6,5.1,0.5,0.03989973068237305,288.0
3.6,5.6,0.5,0.13430137634277345,290.0
3.6,6.1,0.5,0.037892627716064456,294.6
3.6,6.6,0.5,0.11419930458068847,292.0
3.6,7.1,0.5,0.13395214080810547,290.8
3.6,7.6,0.5,0.12987723350524902,288.8
3.6,8.1,0.5,0.14371352195739745,287.0
3.6,8.6,0.5,0.11610045433044433,291.0
3.6,9.1,0.5,0.09374589920043945,280.0
3.6,9.6,0.5,0.0987658977508545,290.2
4.1,0.1,0.5,0.08927726745605469,272.6
4.1,0.6,0.5,0.07619633674621581,287.2
4.1,1.1,0.5,0.14306197166442872,276.0
4.1,1.6,0.5,0.044375038146972655,284.4
4.1,2.1,0.5,0.08996028900146484,280.0
4.1,2.6,0.5,0.06462392807006836,290.4
4.1,3.1,0.5,0.12498917579650878,284.8
4.1,3.6,0.5,0.08601422309875488,291.0
4.1,4.1,0.5,0.04098467826843262,285.0
4.1,4.6,0.5,0.07688584327697753,291.0
4.1,5.1,0.5,0.13832287788391112,288.8
4.1,5.6,0.5,0.06600990295410156,287.8
4.1,6.1,0.5,0.12420787811279296,280.0
4.1,6.6,0.5,0.15170536041259766,290.0
4.1,7.1,0.5,0.05903282165527344,281.8
4.1,7.6,0.5,0.10831060409545898,290.8
4.1,8.1,0.5,0.12666807174682618,270.4
4.1,8.6,0.5,0.22444820404052734,289.0
4.1,9.1,0.5,0.22992568016052245,286.0
4.1,9.6,0.5,0.3222805500030518,277.8
4.6,0.1,0.5,0.07761087417602539,284.8
4.6,0.6,0.5,0.07436866760253906,288.4
4.6,1.1,0.5,0.14785161018371581,291.2
4.6,1.6,0.5,0.11011271476745606,286.4
4.6,2.1,0.5,0.1678006172180176,286.4
4.6,2.6,0.5,0.0720144271850586,290.4
4.6,3.1,0.5,0.03470702171325683,286.2
4.6,3.6,0.5,0.19859256744384765,292.6
4.6,4.1,0.5,0.04039597511291504,288.8
4.6,4.6,0.5,0.17554187774658203,293.4
4.6,5.1,0.5,0.196400785446167,281.4
4.6,5.6,0.5,0.12630224227905273,289.4
4.6,6.1,0.5,0.10950541496276855,291.2
4.6,6.6,0.5,0.14622912406921387,288.2
4.6,7.1,0.5,0.0715172290802002,283.8
4.6,7.6,0.5,0.10443954467773438,292.2
4.6,8.1,0.5,0.06901469230651855,293.2
4.6,8.6,0.5,0.3071902751922607,288.2
4.6,9.1,0.5,0.06951546669006348,280.4
4.6,9.6,0.5,0.24808788299560547,285.0
5.1,0.1,0.5,0.1283473014831543,281.0
5.1,0.6,0.5,0.10012521743774414,286.6
5.1,1.1,0.5,0.03231325149536133,290.2
5.1,1.6,0.5,0.252411937713623,286.4
5.1,2.1,0.5,0.04757871627807617,288.2
5.1,2.6,0.5,0.2003237247467041,288.4
5.1,3.1,0.5,0.44795703887939453,293.6
5.1,3.6,0.5,0.11080617904663086,286.0
5.1,4.1,0.5,0.31816868782043456,287.8
5.1,4.6,0.5,0.12469439506530762,282.8
5.1,5.1,0.5,0.17592430114746094,289.6
5.1,5.6,0.5,0.3292384147644043,290.0
5.1,6.1,0.5,0.05834803581237793,281.6
5.1,6.6,0.5,0.12566404342651366,279.2
5.1,7.1,0.5,0.09315900802612305,287.8
5.1,7.6,0.5,0.16961979866027832,274.0
5.1,8.1,0.5,0.06781721115112305,289.4
5.1,8.6,0.5,0.18263559341430663,283.2
5.1,9.1,0.5,0.11130433082580567,282.8
5.1,9.6,0.5,0.04458770751953125,286.6
5.6,0.1,0.5,0.08028783798217773,286.4
5.6,0.6,0.5,0.2610353469848633,292.2
5.6,1.1,0.5,0.16522860527038574,286.4
5.6,1.6,0.5,0.24826512336730958,288.0
5.6,2.1,0.5,0.08574705123901367,295.8
5.6,2.6,0.5,0.27819552421569826,279.4
5.6,3.1,0.5,0.1340723991394043,289.0
5.6,3.6,0.5,0.2976223468780518,288.0
5.6,4.1,0.5,0.28706560134887693,286.4
5.6,4.6,0.5,0.47589702606201173,286.6
5.6,5.1,0.5,0.29434494972229003,286.2
5.6,5.6,0.5,0.48516645431518557,284.6
5.6,6.1,0.5,0.27068262100219725,288.6
5.6,6.6,0.5,0.19374608993530273,283.0
5.6,7.1,0.5,0.18851213455200194,291.8
5.6,7.6,0.5,0.15660591125488282,293.0
5.6,8.1,0.5,0.15542678833007811,286.8
5.6,8.6,0.5,0.08469510078430176,287.6
5.6,9.1,0.5,0.21848907470703124,293.2
5.6,9.6,0.5,0.17763190269470214,282.0
6.1,0.1,0.5,0.08410887718200684,279.0
6.1,0.6,0.5,0.11957035064697266,294.0
6.1,1.1,0.5,0.1189042091369629,293.8
6.1,1.6,0.5,0.12385735511779786,291.4
6.1,2.1,0.5,0.258914852142334,291.4
6.1,2.6,0.5,0.1811295986175537,289.4
6.1,3.1,0.5,0.21882758140563965,291.8
6.1,3.6,0.5,0.18801941871643066,289.6
6.1,4.1,0.5,0.39156160354614256,295.6
6.1,4.6,0.5,0.259536600112915,294.4
6.1,5.1,0.5,0.3793509006500244,289.2
6.1,5.6,0.5,0.29842658042907716,292.2
6.1,6.1,0.5,0.2085282325744629,291.6
6.1,6.6,0.5,0.6465752124786377,284.6
6.1,7.1,0.5,0.05365653038024902,284.4
6.1,7.6,0.5,0.15353312492370605,292.8
6.1,8.1,0.5,0.08518319129943848,291.6
6.1,8.6,0.5,0.3598376750946045,292.2
6.1,9.1,0.5,0.788828706741333,290.4
6.1,9.6,0.5,0.2501136302947998,293.6
6.6,0.1,0.5,0.26611876487731934,293.4
6.6,0.6,0.5,0.3039729595184326,291.4
6.6,1.1,0.5,0.5399999141693115,291.4
6.6,1.6,0.5,0.22897601127624512,291.6
6.6,2.1,0.5,0.2108757972717285,291.2
6.6,2.6,0.5,0.23499979972839355,291.4
6.6,3.1,0.5,0.3256103992462158,289.6
6.6,3.6,0.5,0.39921011924743655,293.6
6.6,4.1,0.5,0.3921683311462402,284.6
6.6,4.6,0.5,0.38537135124206545,289.2
6.6,5.1,0.5,0.24232711791992187,287.0
6.6,5.6,0.5,0.18284845352172852,290.6
6.6,6.1,0.5,0.4119368076324463,291.4
6.6,6.6,0.5,0.3468733787536621,290.0
6.6,7.1,0.5,0.6847572803497315,286.8
6.6,7.6,0.5,0.36347618103027346,289.8
6.6,8.1,0.5,0.531003761291504,290.2
6.6,8.6,0.5,0.3083003520965576,283.2
6.6,9.1,0.5,0.2656547069549561,283.0
6.6,9.6,0.5,0.3801051139831543,286.8
7.1,0.1,0.5,0.5387028694152832,293.6
7.1,0.6,0.5,0.4125193119049072,285.0
7.1,1.1,0.5,0.16808133125305175,294.8
7.1,1.6,0.5,0.23216714859008789,287.2
7.1,2.1,0.5,0.32026100158691406,281.6
7.1,2.6,0.5,0.15369725227355957,286.8
7.1,3.1,0.5,0.4369508743286133,282.6
7.1,3.6,0.5,0.6086509227752686,283.0
7.1,4.1,0.5,0.3563420295715332,286.6
7.1,4.6,0.5,0.2968132495880127,292.0
7.1,5.1,0.5,0.5530855178833007,279.4
7.1,5.6,0.5,0.48382768630981443,290.2
7.1,6.1,0.5,0.3829947471618652,293.2
7.1,6.6,0.5,0.291660737991333,286.6
7.1,7.1,0.5,0.2445915699005127,279.6
7.1,7.6,0.5,0.264205265045166,291.8
7.1,8.1,0.5,0.9916250705718994,312.0
7.1,8.6,0.5,0.691316032409668,281.6
7.1,9.1,0.5,0.2330935478210449,288.8
7.1,9.6,0.5,0.8940138339996337,332.8
7.6,0.1,0.5,0.4683706760406494,295.8
7.6,0.6,0.5,0.6068858623504638,293.6
7.6,1.1,0.5,0.2831371784210205,293.8
7.6,1.6,0.5,0.3931424617767334,293.8
7.6,2.1,0.5,0.5008182525634766,295.6
7.6,2.6,0.5,0.6281816959381104,291.8
7.6,3.1,0.5,0.78056640625,291.8
7.6,3.6,0.5,1.0124402046203613,310.4
7.6,4.1,0.5,0.9770418643951416,293.6
7.6,4.6,0.5,0.6674741268157959,291.8
7.6,5.1,0.5,1.0486654758453369,289.4
7.6,5.6,0.5,0.3475454807281494,292.6
7.6,6.1,0.5,1.257199764251709,306.4
7.6,6.6,0.5,0.5072367191314697,291.8
7.6,7.1,0.5,0.6410668849945068,306.2
7.6,7.6,0.5,0.6819979190826416,291.8
7.6,8.1,0.5,1.2158453941345215,337.4
7.6,8.6,0.5,0.9403434276580811,326.6
7.6,9.1,0.5,0.6632086753845214,291.8
7.6,9.6,0.5,1.3855934143066406,303.8
8.1,0.1,0.5,0.40564723014831544,288.4
8.1,0.6,0.5,0.6287655353546142,290.0
8.1,1.1,0.5,0.15045781135559083,289.8
8.1,1.6,0.5,0.6284994125366211,282.0
8.1,2.1,0.5,0.46202521324157714,289.4
8.1,2.6,0.5,0.44803247451782224,279.6
8.1,3.1,0.5,0.5742506980895996,286.2
8.1,3.6,0.5,0.43550944328308105,282.6
8.1,4.1,0.5,0.39583072662353513,277.8
8.1,4.6,0.5,0.4058683395385742,277.6
8.1,5.1,0.5,1.105396318435669,279.6
8.1,5.6,0.5,0.662500524520874,287.8
8.1,6.1,0.5,0.8828347206115723,332.2
8.1,6.6,0.5,0.19687943458557128,274.4
8.1,7.1,0.5,0.5665676593780518,276.4
8.1,7.6,0.5,0.5007984161376953,288.0
8.1,8.1,0.5,0.6034513950347901,283.0
8.1,8.6,0.5,0.5446454524993897,280.2
8.1,9.1,0.5,0.5720801830291748,279.4
8.1,9.6,0.5,0.9919738292694091,282.4
8.6,0.1,0.5,0.27718777656555177,295.8
8.6,0.6,0.5,1.3572747230529785,306.4
8.6,1.1,0.5,0.4394690036773682,293.6
8.6,1.6,0.5,1.0071830749511719,291.4
8.6,2.1,0.5,0.470598030090332,291.4
8.6,2.6,0.5,0.9582998275756835,291.6
8.6,3.1,0.5,0.997802448272705,344.2
8.6,3.6,0.5,1.4204618453979492,293.6
8.6,4.1,0.5,1.0017399311065673,289.4
8.6,4.6,0.5,0.6196544170379639,291.6
8.6,5.1,0.5,1.313581895828247,302.8
8.6,5.6,0.5,1.343549871444702,323.0
8.6,6.1,0.5,1.512690496444702,343.6
8.6,6.6,0.5,1.327704954147339,293.8
8.6,7.1,0.5,1.2291300296783447,292.0
8.6,7.6,0.5,1.5988831043243408,359.6
8.6,8.1,0.5,1.03396577835083,289.8
8.6,8.6,0.5,1.2284850597381591,343.8
8.6,9.1,0.5,1.0351984977722168,317.4
8.6,9.6,0.5,0.8593036651611328,293.8
9.1,0.1,0.5,1.1153006553649902,322.8
9.1,0.6,0.5,1.529002809524536,331.6
9.1,1.1,0.5,0.9653676509857178,293.4
9.1,1.6,0.5,0.8225545406341552,291.6
9.1,2.1,0.5,0.7903532028198242,320.8
9.1,2.6,0.5,1.4569159030914307,359.0
9.1,3.1,0.5,1.39638409614563,311.6
9.1,3.6,0.5,1.302033042907715,393.0
9.1,4.1,0.5,1.1463181495666503,311.8
9.1,4.6,0.5,1.3769179821014403,310.8
9.1,5.1,0.5,1.45609712600708,345.4
9.1,5.6,0.5,0.8163628101348877,319.2
9.1,6.1,0.5,1.041865301132202,290.8
9.1,6.6,0.5,1.2545076370239259,398.6
9.1,7.1,0.5,1.6451199531555176,334.4
9.1,7.6,0.5,1.1333219528198242,313.6
9.1,8.1,0.5,1.039417839050293,309.8
9.1,8.6,0.5,1.663841724395752,323.6
9.1,9.1,0.5,0.9175834655761719,321.6
9.1,9.6,0.5,1.4883816242218018,338.2
9.6,0.1,0.5,1.140716791152954,346.6
9.6,0.6,0.5,0.2657057285308838,293.6
9.6,1.1,0.5,1.4370759963989257,319.0
9.6,1.6,0.5,1.770615291595459,368.4
9.6,2.1,0.5,0.5912077903747559,330.0
9.6,2.6,0.5,1.2652998447418213,295.6
9.6,3.1,0.5,0.7355355739593505,319.2
9.6,3.6,0.5,1.4456722736358643,335.6
9.6,4.1,0.5,0.8923819065093994,311.4
9.6,4.6,0.5,1.4350199222564697,343.2
9.6,5.1,0.5,1.0393558502197267,355.8
9.6,5.6,0.5,1.249709463119507,368.6
9.6,6.1,0.5,1.4488468170166016,374.2
9.6,6.6,0.5,1.4490262985229492,337.6
9.6,7.1,0.5,1.7918664455413817,332.2
9.6,7.6,0.5,1.7895604133605958,360.8
9.6,8.1,0.5,1.8174352169036865,372.2
9.6,8.6,0.5,1.320779037475586,322.6
9.6,9.1,0.5,1.359058952331543,343.8
9.6,9.6,0.5,1.197865104675293,331.0
0.1,0.1,0.6,0.07420186996459961,278.4
0.1,0.6,0.6,0.04309172630310058,273.4
0.1,1.1,0.6,0.08856253623962403,282.6
0.1,1.6,0.6,0.06226391792297363,282.4
0.1,2.1,0.6,0.19758105278015137,283.0
0.1,2.6,0.6,0.029126310348510744,282.8
0.1,3.1,0.6,0.12904458045959472,284.2
0.1,3.6,0.6,0.16253528594970704,282.0
0.1,4.1,0.6,0.08233551979064942,269.0
0.1,4.6,0.6,0.10195803642272949,264.6
0.1,5.1,0.6,0.11596097946166992,270.0
0.1,5.6,0.6,0.0901719093322754,285.6
0.1,6.1,0.6,0.1322481155395508,267.4
0.1,6.6,0.6,0.0632209300994873,280.8
0.1,7.1,0.6,0.10652189254760742,286.0
0.1,7.6,0.6,0.1715548515319824,268.8
0.1,8.1,0.6,0.20207948684692384,276.4
0.1,8.6,0.6,0.031119871139526366,261.2
0.1,9.1,0.6,0.16775336265563964,278.8
0.1,9.6,0.6,0.109637451171875,275.8
0.6,0.1,0.6,0.10332574844360351,280.6
0.6,0.6,0.6,0.08319835662841797,278.0
0.6,1.1,0.6,0.044891738891601564,287.2
0.6,1.6,0.6,0.05738701820373535,288.8
0.6,2.1,0.6,0.1206822395324707,279.4
0.6,2.6,0.6,0.08258566856384278,277.2
0.6,3.1,0.6,0.09032149314880371,295.2
0.6,3.6,0.6,0.04976906776428223,283.0
0.6,4.1,0.6,0.05725340843200684,280.8
0.6,4.6,0.6,0.12487010955810547,271.6
0.6,5.1,0.6,0.09175777435302734,276.4
0.6,5.6,0.6,0.10621113777160644,287.4
0.6,6.1,0.6,0.08574957847595215,291.6
0.6,6.6,0.6,0.09041175842285157,264.8
0.6,7.1,0.6,0.1546931266784668,260.6
0.6,7.6,0.6,0.15312619209289552,276.0
0.6,8.1,0.6,0.09016594886779786,276.6
0.6,8.6,0.6,0.0979372501373291,286.8
0.6,9.1,0.6,0.09892916679382324,275.8
0.6,9.6,0.6,0.12393608093261718,285.2
1.1,0.1,0.6,0.05198817253112793,276.6
1.1,0.6,0.6,0.04277434349060059,267.8
1.1,1.1,0.6,0.09064931869506836,286.8
1.1,1.6,0.6,0.14420733451843262,286.8
1.1,2.1,0.6,0.05743989944458008,273.6
1.1,2.6,0.6,0.08138785362243653,278.6
1.1,3.1,0.6,0.05079441070556641,274.2
1.1,3.6,0.6,0.1710033893585205,282.2
1.1,4.1,0.6,0.14433493614196777,268.6
1.1,4.6,0.6,0.094183349609375,275.6
1.1,5.1,0.6,0.025434541702270507,285.6
1.1,5.6,0.6,0.10284562110900879,267.0
1.1,6.1,0.6,0.05346336364746094,289.8
1.1,6.6,0.6,0.05444831848144531,281.0
1.1,7.1,0.6,0.0877652645111084,272.4
1.1,7.6,0.6,0.06224136352539063,281.6
1.1,8.1,0.6,0.08258843421936035,281.4
1.1,8.6,0.6,0.06900882720947266,270.4
1.1,9.1,0.6,0.07700948715209961,289.4
1.1,9.6,0.6,0.08425102233886719,279.0
1.6,0.1,0.6,0.02615981101989746,269.8
1.6,0.6,0.6,0.03307862281799316,291.0
1.6,1.1,0.6,0.08521871566772461,282.8
1.6,1.6,0.6,0.054669523239135744,280.2
1.6,2.1,0.6,0.03651762008666992,288.0
1.6,2.6,0.6,0.06957120895385742,281.4
1.6,3.1,0.6,0.06811108589172363,287.4
1.6,3.6,0.6,0.08830585479736328,277.0
1.6,4.1,0.6,0.07813129425048829,271.4
1.6,4.6,0.6,0.0431023120880127,281.8
1.6,5.1,0.6,0.042093753814697266,280.6
1.6,5.6,0.6,0.07819161415100098,266.8
1.6,6.1,0.6,0.08606791496276855,274.6
1.6,6.6,0.6,0.06217169761657715,266.4
1.6,7.1,0.6,0.03228950500488281,288.8
1.6,7.6,0.6,0.08317532539367675,286.4
1.6,8.1,0.6,0.06322436332702637,281.0
1.6,8.6,0.6,0.06293401718139649,269.2
1.6,9.1,0.6,0.062337303161621095,274.4
1.6,9.6,0.6,0.0716097354888916,271.0
2.1,0.1,0.6,0.028318023681640624,285.0
2.1,0.6,0.6,0.07715802192687989,288.4
2.1,1.1,0.6,0.09774394035339355,280.6
2.1,1.6,0.6,0.07878069877624512,287.2
2.1,2.1,0.6,0.10965371131896973,284.2
2.1,2.6,0.6,0.024594593048095702,290.4
2.1,3.1,0.6,0.05087976455688477,284.8
2.1,3.6,0.6,0.03578519821166992,286.0
2.1,4.1,0.6,0.08664927482604981,265.8
2.1,4.6,0.6,0.0773275375366211,288.6
2.1,5.1,0.6,0.06092061996459961,289.6
2.1,5.6,0.6,0.06791243553161622,293.4
2.1,6.1,0.6,0.04795255661010742,280.8
2.1,6.6,0.6,0.09353518486022949,283.2
2.1,7.1,0.6,0.054461097717285155,286.4
2.1,7.6,0.6,0.05855998992919922,282.8
2.1,8.1,0.6,0.053915786743164065,287.4
2.1,8.6,0.6,0.07147750854492188,280.6
2.1,9.1,0.6,0.03795027732849121,291.8
2.1,9.6,0.6,0.027708911895751955,289.8
2.6,0.1,0.6,0.057645988464355466,287.8
2.6,0.6,0.6,0.07582225799560546,276.6
2.6,1.1,0.6,0.046468496322631836,290.0
2.6,1.6,0.6,0.08896074295043946,286.6
2.6,2.1,0.6,0.04168558120727539,289.2
2.6,2.6,0.6,0.045485067367553714,283.2
2.6,3.1,0.6,0.10354609489440918,289.0
2.6,3.6,0.6,0.045229005813598636,283.6
2.6,4.1,0.6,0.08777351379394531,286.0
2.6,4.6,0.6,0.07320156097412109,275.2
2.6,5.1,0.6,0.04189367294311523,283.0
2.6,5.6,0.6,0.0566525936126709,276.2
2.6,6.1,0.6,0.045289468765258786,291.6
2.6,6.6,0.6,0.03490195274353027,277.4
2.6,7.1,0.6,0.060838174819946286,289.0
2.6,7.6,0.6,0.11456265449523925,273.8
2.6,8.1,0.6,0.03790583610534668,282.0
2.6,8.6,0.6,0.03230733871459961,286.4
2.6,9.1,0.6,0.040896940231323245,287.0
2.6,9.6,0.6,0.0871689796447754,283.8
3.1,0.1,0.6,0.08667206764221191,290.4
3.1,0.6,0.6,0.027535772323608397,279.6
3.1,1.1,0.6,0.05665044784545899,287.0
3.1,1.6,0.6,0.019342565536499025,287.4
3.1,2.1,0.6,0.11708974838256836,291.0
3.1,2.6,0.6,0.07520565986633301,284.2
3.1,3.1,0.6,0.060595130920410155,288.6
3.1,3.6,0.6,0.05166549682617187,286.4
3.1,4.1,0.6,0.04948115348815918,287.0
3.1,4.6,0.6,0.033902549743652345,285.6
3.1,5.1,0.6,0.034708690643310544,286.8
3.1,5.6,0.6,0.0345095157623291,293.6
3.1,6.1,0.6,0.04578742980957031,290.8
3.1,6.6,0.6,0.04068632125854492,285.0
3.1,7.1,0.6,0.04189314842224121,283.6
3.1,7.6,0.6,0.06682114601135254,286.2
3.1,8.1,0.6,0.12148075103759766,287.6
3.1,8.6,0.6,0.048290443420410153,281.6
3.1,9.1,0.6,0.12078828811645508,272.0
3.1,9.6,0.6,0.07419886589050292,287.4
3.6,0.1,0.6,0.10632205009460449,284.4
3.6,0.6,0.6,0.04766788482666016,289.6
3.6,1.1,0.6,0.12748866081237792,289.8
3.6,1.6,0.6,0.04855608940124512,286.6
3.6,2.1,0.6,0.10561194419860839,293.4
3.6,2.6,0.6,0.07739896774291992,284.6
3.6,3.1,0.6,0.10421280860900879,287.0
3.6,3.6,0.6,0.06990532875061035,292.6
3.6,4.1,0.6,0.09288582801818848,291.4
3.6,4.6,0.6,0.08926243782043457,284.0
3.6,5.1,0.6,0.13269467353820802,284.0
3.6,5.6,0.6,0.11715350151062012,293.2
3.6,6.1,0.6,0.11073617935180664,279.6
3.6,6.6,0.6,0.16018891334533691,289.0
3.6,7.1,0.6,0.16963720321655273,292.0
3.6,7.6,0.6,0.06300826072692871,293.4
3.6,8.1,0.6,0.07817625999450684,281.2
3.6,8.6,0.6,0.055451822280883786,290.4
3.6,9.1,0.6,0.12254805564880371,289.0
